timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1746709224841,309340535,-0.44056255,0.10683104,0.35341263
1746709224858,309357202,-0.4057059,0.012818803,0.22621155
1746709224874,309373869,-0.30088106,-0.03511422,0.54760647
1746709224891,309390536,-0.31259552,-0.0239626,0.72945213
1746709224908,309407203,-0.15739727,0.0075435624,0.8987007
1746709224924,309423870,0.22934589,-0.2137004,0.7373409
1746709224941,309440537,0.50975686,-0.22729267,0.11488819
1746709224958,309457204,0.6209486,-0.16231298,-0.73864365
1746709224974,309473871,0.7531732,-0.48091394,-0.64213276
1746709224991,309490538,0.57014287,-0.55384296,-0.8231573
1746709225008,309507205,0.594863,-0.8108452,-0.43704128
1746709225024,309523872,0.7057449,-0.9857932,-0.24348736
1746709225041,309540539,0.7155584,-0.9451858,-0.6942806
1746709225058,309557206,0.9542584,-0.8749229,-0.92495537
1746709225074,309573873,1.3530047,-0.7494025,-0.8954897
1746709225091,309590540,1.6374595,-0.87356085,-0.47797203
1746709225108,309607207,1.3967031,-0.95822465,-0.3569994
1746709225124,309623874,1.1204933,-0.656403,-0.55562687
1746709225141,309640541,0.79091185,-0.38592505,-0.5432024
1746709225158,309657208,0.24196453,0.05598273,-0.93482304
1746709225174,309673875,-0.26054308,0.012275555,-0.9258108
1746709225191,309690542,-0.014245068,0.89080566,-1.4537745
1746709225208,309707209,-0.8112514,0.87054074,-2.520514
1746709225224,309723876,-1.2333616,0.6685621,-2.8702483
1746709225241,309740543,-1.0305058,0.5667762,-2.395319
1746709225258,309757210,-0.5087609,0.8241555,-1.3664951
1746709225274,309773877,-0.54216474,1.061521,-1.3233023
1746709225291,309790544,-1.0492793,0.51106685,-1.3697863
1746709225308,309807211,-1.5574461,-0.80066466,-1.1582613
1746709225324,309823878,-1.6534302,-0.9113119,0.02847004
1746709225341,309840545,-1.5263597,0.04729266,-0.12145519
1746709225358,309857212,-1.7465893,0.5750612,-0.51638794
1746709225374,309873879,-1.9233392,0.90970653,-1.2023869
1746709225391,309890546,-1.8039464,1.2092928,-1.8718538
1746709225408,309907213,-1.6156206,1.344808,-2.175056
1746709225424,309923880,-1.4824798,1.3547057,-2.3645253
1746709225441,309940547,-1.3021291,1.377041,-2.3410196
1746709225458,309957214,-0.93794316,1.2217975,-1.9728589
1746709225474,309973881,-0.61903757,1.2689915,-1.2778902
1746709225491,309990548,-0.38980642,1.372596,-0.9359207
1746709225508,310007215,-0.48311952,1.29174,-0.3694229
1746709225524,310023882,-0.5526231,0.63594097,-0.17241955
1746709225541,310040549,-0.6860834,1.607162,-0.75251675
1746709225558,310057216,-1.4208708,-0.10541285,-0.32875252
1746709225574,310073883,-0.95191866,1.225936,-0.094332695
1746709225591,310090550,-1.4791211,0.4390703,0.09265232
1746709225608,310107217,-1.17067,0.922828,-0.2785387
1746709225624,310123884,-0.50884116,0.10238637,0.7597084
1746709225641,310140551,-0.19407986,0.8216715,0.42423534
1746709225658,310157218,-0.8438435,0.40188947,-0.20863724
1746709225674,310173885,-1.129914,0.5566777,-0.82957745
1746709225691,310190552,-1.1978331,0.42912185,-1.0999966
1746709225708,310207219,-0.92320013,0.6446637,-0.88445663
1746709225724,310223886,-1.4586262,0.32456863,-1.3845568
1746709225741,310240553,-0.8332984,0.053768277,-0.031069756
1746709225758,310257220,-0.48134118,0.49826962,-0.18029118
1746709225774,310273887,-0.22172518,-1.2042934,0.7235689
1746709225791,310290554,0.04448471,-0.09934201,0.2812767
1746709225808,310307221,-0.68650246,-0.46323463,-0.918787
1746709225824,310323888,-1.0282747,0.10477237,-1.4521198
1746709225841,310340555,-0.7583747,-0.18354158,-0.75020313
1746709225858,310357222,-0.18167654,-0.07836219,0.16921616
1746709225874,310373889,-0.05458822,-0.42581788,0.73316956
1746709225891,310390556,0.21957238,-0.44500512,0.9419813
1746709225908,310407223,0.17501345,0.20837934,0.3261671
1746709225924,310423890,-0.24513641,-0.45942047,-0.18613434
1746709225941,310440557,-0.24792492,0.026642743,-0.49249744
1746709225958,310457224,-0.3645166,-0.1652448,-0.3621502
1746709225974,310473891,-0.33303124,-0.24334593,-0.04122734
1746709225991,310490558,-0.45042384,-0.35337934,0.15826797
1746709226008,310507225,-0.6356554,-0.36867726,0.04870224
1746709226024,310523892,-0.7769742,-0.09512186,-0.30716896
1746709226041,310540559,-0.9276545,0.15790273,-0.571311
1746709226058,310557226,-0.90405476,0.66456056,-0.95477104
1746709226074,310573893,-0.8499615,0.95807356,-1.3206549
1746709226091,310590560,-0.7932092,1.2115182,-1.4323301
1746709226108,310607227,-0.48308164,1.191586,-1.3098316
