timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1746708388926,199427346,0.04650947,-0.049323946,0.37825298
1746708388943,199444013,0.04023155,-0.082570046,0.3000641
1746708388959,199460680,0.031788796,-0.056000948,0.41482067
1746708388976,199477347,0.1403573,0.047952134,0.45745182
1746708388993,199494014,-0.06506138,-0.023432763,0.10505581
1746708389009,199510681,-0.01223007,0.108820185,0.30985546
1746708389026,199527348,-0.082686715,-0.09702496,0.54820824
1746708389043,199544015,0.016111372,-0.17777628,0.76801395
1746708389059,199560682,-0.07979949,-0.28617504,0.94445896
1746708389076,199577349,0.073831804,0.17534837,0.69771576
1746708389093,199594016,0.07232119,0.44985402,0.7641344
1746708389109,199610683,0.018449765,0.56684196,0.5003996
1746708389126,199627350,0.03737036,0.7963713,0.59361076
1746708389143,199644017,0.04129279,0.7045398,0.92900276
1746708389159,199660684,0.107863106,0.6258964,0.8719435
1746708389176,199677351,0.12988594,0.73634297,0.6425724
1746708389193,199694018,0.15465006,0.9956977,0.9498739
1746708389209,199710685,-0.024893867,0.96997356,0.63758755
1746708389226,199727352,-0.30819598,0.6654924,1.2586718
1746708389243,199744019,-0.18821512,0.51572573,0.8607197
1746708389259,199760686,-0.00092992565,0.9030015,0.9892683
1746708389276,199777353,0.11274653,1.3162448,1.0404329
1746708389293,199794020,-0.058325704,1.4788495,1.6294804
1746708389309,199810687,-0.36922866,1.8564163,1.8557644
1746708389326,199827354,-0.520328,1.6028973,1.6637878
1746708389343,199844021,-0.017581642,1.8419546,2.1135664
1746708389359,199860688,0.050314777,1.5000236,2.4042587
1746708389376,199877355,-0.25671446,-0.7907026,2.31604
1746708389393,199894022,0.23914345,-1.8728812,2.347311
1746708389409,199910689,0.5595057,-0.5197653,0.5709715
1746708389426,199927356,0.5046145,-1.1767579,-0.121136665
1746708389443,199944023,0.3189789,-1.6915461,-0.432086
1746708389459,199960690,0.19850364,-1.9354957,-0.520833
1746708389476,199977357,0.14515938,-1.1809798,0.57709026
1746708389493,199994024,0.40957722,-0.5063172,1.4261417
1746708389509,200010691,0.108303875,-0.007184377,1.6789331
1746708389526,200027358,-0.31828803,-0.13236259,1.8621883
1746708389543,200044025,-0.48693794,-0.29526597,1.8156776
1746708389559,200060692,-0.736574,-0.23832583,1.790021
1746708389576,200077359,-0.92348826,-0.14307734,2.0005436
1746708389593,200094026,-0.87918866,-0.012330987,2.0053787
1746708389609,200110693,-0.731821,-0.19173634,1.2855558
1746708389626,200127360,-0.41797906,-0.48090243,0.63878727
1746708389643,200144027,-0.13696428,-0.39685842,0.36254787
1746708389659,200160694,0.026402915,-0.7382492,0.08366108
1746708389676,200177361,0.19128552,-0.456738,-0.069849014
1746708389693,200194028,0.26580226,-0.34379825,-0.39559078
1746708389709,200210695,0.43290013,-0.3259371,-0.6055441
1746708389726,200227362,0.47727168,-0.30918613,-0.7250204
1746708389743,200244029,0.43118623,-0.45788038,-1.1406145
1746708389759,200260696,0.36897105,-0.38155773,-1.4911966
1746708389776,200277363,0.35559794,-0.37388968,-1.5780125
1746708389793,200294030,0.2599174,-0.33675882,-1.6734352
1746708389809,200310697,0.1949937,-0.2792649,-1.7104864
1746708389826,200327364,0.013642561,-0.2816802,-1.8793092
1746708389843,200344031,-0.12664177,-0.44568393,-1.750371
1746708389859,200360698,-0.2606199,-0.2993137,-2.184988
1746708389876,200377365,-0.3252623,-0.21994859,-2.0126014
1746708389893,200394032,-0.33387348,-0.18100147,-1.6284361
1746708389909,200410699,-0.1787984,-0.25547767,-1.5611286
1746708389926,200427366,-0.18265568,-0.4319721,-1.5118942
1746708389943,200444033,-0.101478904,-0.52713305,-1.6993742
1746708389959,200460700,-0.23487043,-0.71839345,-1.8157196
1746708389976,200477367,-0.27291065,-0.820214,-1.7439442
1746708389993,200494034,-0.45350042,-0.8455314,-1.6948032
1746708390009,200510701,-0.39316767,-0.7989801,-1.6570454
1746708390026,200527368,-0.45273778,-0.744671,-1.4089155
1746708390043,200544035,-0.48406827,-0.7454443,-0.9890232
1746708390059,200560702,-0.61846596,-0.9702324,-0.55613136
1746708390076,200577369,-0.70511967,-1.102694,-0.30310535
1746708390093,200594036,-0.70853406,-0.97751087,-0.1364069
1746708390109,200610703,-0.4961554,-0.85591066,-0.086390495
1746708390126,200627370,-0.45814413,-0.8208366,-0.27296734
1746708390143,200644037,-0.13242361,-0.9187856,0.013382912
1746708390159,200660704,-0.0007054069,-1.2048919,0.17673111
1746708390176,200677371,0.5901582,-1.3993993,-0.08344555
1746708390193,200694038,0.88050807,-1.26267,-0.33265972
1746708390209,200710705,1.0753576,-0.98702615,-0.47061253
1746708390226,200727372,0.8643779,-0.76985765,-0.26758957
1746708390243,200744039,0.40104035,-0.82483435,0.07183552
1746708390259,200760706,-0.07258092,-0.82743716,0.38961887
1746708390276,200777373,-0.5418638,-0.88390744,0.34698486
1746708390293,200794040,-0.8470728,-0.85477144,0.11185074
1746708390309,200810707,-1.0450078,-0.75285846,-0.06115532
1746708390326,200827374,-0.8620526,-0.79935026,-0.08465099
1746708390343,200844041,-0.4628115,-0.90936404,-0.010856628
1746708390359,200860708,0.029574787,-0.9315624,0.023324966
1746708390376,200877375,0.35777518,-0.97396886,0.103518486
1746708390393,200894042,0.7118298,-0.8644502,0.18951035
1746708390409,200910709,0.8081236,-0.71635836,0.4168234
1746708390426,200927376,0.7824413,-0.733477,0.44251442
1746708390443,200944043,0.6997871,-0.908501,0.3519783
1746708390459,200960710,0.34883398,-1.0549247,0.13352108
1746708390476,200977377,-0.04731769,-1.0809755,-0.064546585
1746708390493,200994044,-0.30438083,-0.965792,0.07317829
1746708390509,201010711,-0.48024797,-0.984374,0.27734375
1746708390526,201027378,-0.38170224,-1.2049358,0.26180077
1746708390543,201044045,-0.05359036,-1.3476373,0.20114422
1746708390559,201060712,0.27256042,-1.3479091,0.04765129
1746708390576,201077379,0.4254292,-1.2612412,-0.19961357
1746708390593,201094046,0.45713517,-1.3272177,-0.46893215
1746708390609,201110713,0.29810727,-1.5357391,-0.55258083
1746708390626,201127380,0.14541082,-1.7923491,-0.32349205
1746708390643,201144047,0.26790443,-1.5806553,-0.15084457
1746708390659,201160714,0.37814748,-1.5375903,0.36153984
1746708390676,201177381,0.75362134,-1.5925027,1.0597248
1746708390693,201194048,0.65918463,-1.5516841,1.7664595
1746708390709,201210715,0.40212172,-1.1299467,1.9113665
1746708390726,201227382,0.3043786,-0.6801164,0.9572468
1746708390743,201244049,0.35539812,-0.35118613,-0.26591873
1746708390759,201260716,0.044706613,-0.50615996,-0.96469116
1746708390776,201277383,-0.16965729,-0.91939795,-0.83584785
1746708390793,201294050,-0.33930585,-1.0629054,-0.7298012
1746708390809,201310717,-0.09218568,-0.81528777,-0.72055626
1746708390826,201327384,0.42716476,-0.6782533,-0.7030697
1746708390843,201344051,0.95965564,-0.30915126,-1.1857347
1746708390859,201360718,0.8701928,-0.1660917,-2.2091956
1746708390876,201377385,0.50307304,-0.17734982,-2.4594154
1746708390893,201394052,0.1509925,-0.09941186,-2.452351
1746708390909,201410719,-0.39402652,-0.2219401,-2.0896616
1746708390926,201427386,-0.60911524,-0.30633256,-1.4906664
1746708390943,201444053,-0.47129047,0.087047346,-1.1937685
1746708390959,201460720,-0.5545525,0.5207767,-1.502387
1746708390976,201477387,-0.67612356,0.5128898,-1.8247442
1746708390993,201494054,-0.78010076,0.1810285,-1.991931
1746708391009,201510721,-0.13812296,-0.3060469,-1.621541
1746708391026,201527388,0.19817261,-0.59312224,-1.2797842
1746708391043,201544055,0.23058803,-0.31845054,-0.9175415
1746708391059,201560722,0.042121015,-0.1611296,-0.206707
1746708391076,201577389,-0.48794532,-0.03571335,0.33511162
1746708391093,201594056,-0.5884799,0.47199744,0.43266582
1746708391109,201610723,-0.6332019,-0.5319036,0.10764313
1746708391126,201627390,-0.1119744,-0.54945296,0.18270874
1746708391143,201644057,0.10684478,0.37100646,0.35933113
1746708391159,201660724,0.12827341,0.4979616,-0.23585606
1746708391176,201677391,-0.085111946,0.08469956,-0.99267197
1746708391193,201694058,0.21416095,0.033477772,-0.61845875
1746708391209,201710725,0.19298041,-0.0800905,-0.6946726
1746708391226,201727392,-0.4276791,-0.47813243,-0.7038069
1746708391243,201744059,-0.64105797,-0.13938223,-0.09262657
1746708391259,201760726,-0.60271835,0.052176863,0.0962019
1746708391276,201777393,-0.42971215,0.55037695,-0.096426964
1746708391293,201794060,-0.436629,0.07350805,-0.17746353
1746708391309,201810727,0.17609982,-0.38797447,0.1393032
1746708391326,201827394,0.37984866,-0.52127314,0.67605686
1746708391343,201844061,-0.06374992,-0.019862926,1.3429956
1746708391359,201860728,-0.27534986,0.36813745,0.9531727
1746708391376,201877395,-0.1777802,0.22949171,0.68699265
1746708391393,201894062,0.270718,-0.11348468,0.41015816
1746708391409,201910729,0.68563205,-0.051207937,0.67922115
1746708391426,201927396,0.39712173,0.30090922,1.2692566
1746708391443,201944063,0.41821396,1.0581099,2.0286016
1746708391459,201960730,-0.309839,-0.100310154,3.4689817
1746708391476,201977397,0.14517657,1.1856848,2.1682081
1746708391493,201994064,0.32403702,1.2061664,2.0698252
1746708391509,202010731,0.53676236,1.0938319,1.4378252
1746708391526,202027398,0.67197675,1.4276085,1.1154175
1746708391543,202044065,0.66263413,1.6573132,1.0313196
1746708391559,202060732,0.45765966,1.4724128,0.8958626
1746708391576,202077399,0.27827856,0.9962881,0.8746977
1746708391593,202094066,0.11224552,0.5816064,1.0781555
1746708391609,202110733,0.019693056,0.2153297,0.7998705
1746708391626,202127400,-0.0771446,0.35531005,0.30875683
1746708391643,202144067,0.04324551,-0.20276648,0.27395535
1746708391659,202160734,0.42348027,0.2382106,0.502655
1746708391676,202177401,0.26519096,0.00896734,1.3763599
1746708391693,202194068,0.11006806,0.56079376,1.461112
1746708391709,202210735,0.066542044,0.3441239,0.9537716
1746708391726,202227402,0.18858838,0.22287002,0.42246056
