timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1746708295445,105948721,-0.41019812,-0.15633726,0.75032234
1746708295462,105965388,0.46271026,-0.119473934,-0.5076618
1746708295478,105982055,-0.36534736,0.3291177,0.25917435
1746708295495,105998722,-0.9616267,0.14546178,0.79155636
1746708295512,106015389,-0.12612769,-0.24314722,0.068369865
1746708295528,106032056,0.35463393,-0.15682563,-0.6606798
1746708295545,106048723,0.3117639,0.39144203,-0.02071476
1746708295562,106065390,-0.045177557,0.43773112,0.3042097
1746708295578,106082057,-0.7812057,-0.5434494,-0.14330196
1746708295595,106098724,0.30758756,-0.3821515,-0.04718113
1746708295612,106115391,0.80829215,0.053870868,-0.46154404
1746708295628,106132058,-0.1667181,0.102664195,0.26153374
1746708295645,106148725,-0.40259778,-0.17478713,0.48406982
1746708295662,106165392,-0.4364191,-0.2456727,0.66147137
1746708295678,106182059,1.036089,-0.37558803,-0.63927174
1746708295695,106198726,0.6008987,-0.23600778,-0.92125034
1746708295712,106215393,-0.16471854,0.11043306,0.22605515
1746708295728,106232060,-0.21393743,-0.09280347,-0.036579132
1746708295745,106248727,0.19071823,-0.4771405,-0.3701191
1746708295762,106265394,1.0130005,-0.4746074,-0.962904
1746708295778,106282061,0.60557127,-0.031672902,-0.5110817
1746708295795,106298728,0.48764178,0.15907373,-0.35360813
1746708295812,106315395,0.66612446,-0.19823833,-0.87530327
1746708295828,106332062,0.5924394,-0.40593395,-0.7621088
1746708295845,106348729,0.4900696,-0.1963302,-0.5426731
1746708295862,106365396,0.41593257,-0.1350738,-0.46094608
1746708295878,106382063,0.563518,-0.16382249,-0.57539845
1746708295895,106398730,0.44474474,-0.18429694,-0.3029232
1746708295912,106415397,0.7228742,-0.2528336,-0.56324005
1746708295928,106432064,0.39295143,-0.20603804,-0.31941414
1746708295945,106448731,0.37663743,-0.14806795,-0.16183186
1746708295962,106465398,0.21201567,-0.43828744,-0.17481232
1746708295978,106482065,0.4949558,-0.43290013,-0.17855835
1746708295995,106498732,0.4684702,-0.21710975,-0.040971756
1746708296012,106515399,0.3510651,-0.066364124,0.1230135
1746708296028,106532066,0.03910493,-0.24321853,0.055999756
1746708296045,106548733,0.19042633,-0.44573176,-0.15978622
1746708296062,106565400,-0.06675885,-0.53579855,-0.14251614
1746708296078,106582067,0.30455562,-0.5029607,-0.2722597
1746708296095,106598734,0.18318988,-0.29805833,-0.2252388
1746708296112,106615401,0.07500938,-0.1273608,0.101202965
1746708296128,106632068,0.27667528,-0.24782982,-0.3182211
1746708296145,106648735,0.064614914,-0.37858155,-0.044941902
1746708296162,106665402,0.5561521,-0.2257311,-0.38601398
1746708296178,106682069,0.0070104836,-0.13557558,-0.1506691
1746708296195,106698736,0.0132621415,-0.042802732,0.017123222
