timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1751411945408,190627516,-0.07066284,0.0775353,0.051380157
1751411945425,190644183,-0.029138323,-0.011134521,-0.02728653
1751411945441,190660850,0.07800909,-0.105669215,-0.043026924
1751411945458,190677517,0.0037926796,-0.09367763,-0.07669926
1751411945475,190694184,-0.024061952,-0.10436278,-0.10042095
1751411945491,190710851,-0.047956828,-0.078066036,-0.10604286
1751411945508,190727518,-0.009907939,-0.12928616,-0.12676334
1751411945525,190744185,-0.010433584,-0.09674535,-0.17018032
1751411945541,190760852,-0.06235067,-0.13687319,-0.1912489
1751411945558,190777519,-0.027582224,-0.1048107,-0.17788315
1751411945575,190794186,0.08941244,-0.1226391,-0.19004822
1751411945591,190810853,0.119606145,-0.037544925,-0.08510971
1751411945608,190827520,0.036531404,0.051455922,0.038895607
1751411945625,190844187,0.1888761,-0.031831596,0.120069504
1751411945641,190860854,0.43096343,-0.1736214,0.1685009
1751411945658,190877521,0.49971703,-0.20689388,0.16337109
1751411945675,190894188,0.38429075,-0.11860234,0.09424591
1751411945691,190910855,0.53720677,-0.056980047,0.130723
1751411945708,190927522,0.9526766,-0.104375966,0.20660686
1751411945725,190944189,1.1138372,-0.11820382,0.51496315
1751411945741,190960856,1.3794901,-0.058137618,0.9738207
1751411945758,190977523,1.5918121,0.11332889,1.6880789
1751411945775,190994190,2.1547022,-0.026929064,1.3917923
1751411945791,191010857,1.5276425,0.13227184,1.6835947
1751411945808,191027524,2.539743,-0.10006463,2.1026487
1751411945825,191044191,2.7411861,-0.53861827,1.7863827
1751411945841,191060858,3.178034,-0.5768609,1.4674854
1751411945858,191077525,3.2491038,-0.86807066,0.93566036
1751411945875,191094192,4.0235677,-0.91102964,0.34019852
1751411945891,191110859,5.174287,-0.6959577,-0.8579798
1751411945908,191127526,5.4352894,-0.1928363,-1.3836288
1751411945925,191144193,7.2312984,0.32714182,-2.4787245
1751411945941,191160860,6.789853,0.8383061,-3.2248702
1751411945958,191177527,6.826914,0.8342177,-3.6246958
1751411945975,191194194,6.9379654,0.8296432,-3.8943954
1751411945991,191210861,6.4707756,0.9927118,-3.4765892
1751411946008,191227528,5.745419,0.9549725,-2.6967278
1751411946025,191244195,5.1278005,0.85855526,-1.7135162
1751411946041,191260862,4.3063035,0.77747226,-0.7822428
1751411946058,191277529,3.3975108,0.56429064,0.07592487
1751411946075,191294196,2.3295624,0.3284411,0.78274155
1751411946091,191310863,1.5728184,0.099318095,1.4028225
1751411946108,191327530,0.5229538,-0.1778259,1.7001381
1751411946125,191344197,-0.68003124,0.059288375,1.9617615
1751411946141,191360864,-2.0138571,0.14258853,1.9958134
1751411946158,191377531,-3.36784,-0.15781155,1.7083416
1751411946175,191394198,-5.176279,0.13494438,1.4595432
1751411946191,191410865,-5.7506137,-0.502629,1.1659632
1751411946208,191427532,-6.383152,-0.3881003,0.68824005
1751411946225,191444199,-7.981601,-0.28178412,-1.0314274
1751411946241,191460866,-9.039196,-0.33140957,-2.204989
1751411946258,191477533,-10.5968485,-0.4907207,-3.4635148
1751411946275,191494200,-11.800095,-0.8288379,-5.3121886
1751411946291,191510867,-12.797419,-1.076418,-6.291606
1751411946308,191527534,-12.149852,-1.4036167,-5.512709
1751411946325,191544201,-7.7863503,-1.7116476,-2.236093
1751411946341,191560868,17.9494,1.3891305,12.21917
1751411946358,191577535,11.35038,-4.947781,3.2938166
1751411946375,191594202,-16.595076,-6.932351,-4.3277206
1751411946391,191610869,6.0993605,-2.4571483,11.173965
1751411946408,191627536,-0.1189864,0.8149493,-5.37369
1751411946425,191644203,-4.9528084,3.4327035,-0.2728672
1751411946441,191660870,-3.4952197,3.2690854,1.9886332
1751411946458,191677537,-2.7592876,2.5471513,0.36660576
1751411946475,191694204,-1.1718181,0.15239303,-0.32759857
1751411946491,191710871,0.87005204,-1.083688,0.17032242
1751411946508,191727538,-1.1158469,0.53009665,-0.44445324
1751411946525,191744205,-1.0120436,1.004376,0.5074425
1751411946541,191760872,0.29877055,0.05448877,0.8423872
1751411946558,191777539,0.4518993,-0.49377134,0.15569305
1751411946575,191794206,-0.15909004,0.21550314,0.15293884
1751411946591,191810873,-0.32751682,0.51239413,0.34039116
1751411946608,191827540,0.20561555,0.009554229,0.2972498
1751411946625,191844207,0.2885678,-0.1984567,0.1832695
1751411946641,191860874,0.056662153,0.17931914,0.32040215
1751411946658,191877541,0.053656884,0.15578389,0.28196812
1751411946675,191894208,0.4540419,-0.049305003,0.26136303
1751411946691,191910875,0.46774742,-0.09797377,0.10984707
1751411946708,191927542,0.3247098,0.10678985,0.035365105
1751411946725,191944209,0.3544987,-0.016199157,0.06257534
1751411946741,191960876,0.49256322,-0.13401753,0.054006577
1751411946758,191977543,0.3577812,-0.1259657,0.028597832
1751411946775,191994210,0.17042516,-0.0012567015,0.0045747757
1751411946791,192010877,0.11286865,0.06675214,0.04921341
1751411946808,192027544,-0.0752258,0.21101914,0.11700058
1751411946825,192044211,-0.0010386088,0.14644726,0.103242874
1751411946841,192060878,0.046058085,0.07353297,0.06132126
1751411946858,192077545,0.10706226,0.04484486,0.1628828
1751411946875,192094212,0.10535945,0.010512597,0.19726658
1751411946891,192110879,0.23542684,0.024439018,0.30913258
1751411946908,192127546,0.28558424,0.21718419,0.4431677
1751411946925,192144213,0.37022707,0.2826402,0.51521206
1751411946941,192160880,0.5385948,0.25487563,0.54422283
1751411946958,192177547,0.7405937,0.076483116,0.5605116
1751411946975,192194214,1.1496389,-0.099967845,0.4970703
1751411946991,192210881,1.144515,0.100766905,0.41353416
1751411947008,192227548,1.0551665,0.59161943,0.59009075
1751411947025,192244215,1.2239051,0.46041444,0.78005505
1751411947041,192260882,1.5228022,0.15207285,1.2212324
1751411947058,192277549,1.6729846,0.4915727,1.8388433
1751411947075,192294216,2.407967,1.2398744,3.0562096
1751411947091,192310883,3.1588085,2.1184764,3.8950844
1751411947108,192327550,3.806915,2.3586295,3.955204
1751411947125,192344217,4.8584933,2.6423404,4.0695534
1751411947141,192360884,5.663408,4.846001,4.8217926
1751411947158,192377551,8.079665,5.217254,4.771741
1751411947175,192394218,11.090925,0.9573887,0.43744755
1751411947191,192410885,9.862895,-1.0275092,-1.8911839
1751411947208,192427552,7.238023,-1.3346021,-1.203908
1751411947225,192444219,2.6128125,-2.4289885,0.83614826
1751411947241,192460886,5.1260743,-1.4907583,1.278348
1751411947258,192477553,5.5229964,-0.41590273,0.33640575
1751411947275,192494220,4.983353,-0.7647708,-0.96585464
1751411947291,192510887,4.59612,-2.166818,-4.090768
1751411947308,192527554,5.2013025,-3.214418,-7.079425
1751411947325,192544221,3.30985,-2.7637506,-7.046068
1751411947341,192560888,5.2500334,0.9490946,-8.882167
1751411947358,192577555,5.29611,2.3564541,-7.5063324
1751411947375,192594222,4.932305,2.3049464,-7.4374804
1751411947391,192610889,3.374802,2.3800132,-6.303319
1751411947408,192627556,3.9130905,2.9053545,-4.768146
1751411947425,192644223,4.0073977,2.826563,-3.4829707
1751411947441,192660890,3.9329166,2.6678047,-2.355299
1751411947458,192677557,3.5684545,2.2382467,-1.2225761
1751411947475,192694224,2.7157054,2.174566,0.4596691
1751411947491,192710891,1.305568,1.1110632,2.16893
1751411947508,192727558,0.8052336,0.25687405,3.0425806
1751411947525,192744225,-0.18673815,0.2722533,3.8439188
1751411947541,192760892,-1.0119549,-0.34823653,4.1139174
1751411947558,192777559,-1.4954137,-1.4338827,4.238885
1751411947575,192794226,-2.4492202,-1.9784726,4.6725492
1751411947591,192810893,-3.8725846,-2.7640038,4.6536427
1751411947608,192827560,-5.7580314,-4.1016006,3.9808884
1751411947625,192844227,-9.070034,-3.3703868,3.5918913
1751411947641,192860894,-15.5727625,-2.2825162,0.76631546
1751411947658,192877561,-12.370718,-3.7255368,-1.9369531
1751411947675,192894228,-15.647416,-3.7912383,-4.2075696
1751411947691,192910895,-20.280685,-4.908798,-9.787521
1751411947708,192927562,-21.219368,-5.013756,-13.093522
1751411947725,192944229,-15.833618,-5.2123914,-9.900437
1751411947741,192960896,-10.176063,-3.71093,-5.2394876
1751411947758,192977563,7.160081,6.9687853,11.568661
1751411947775,192994230,10.44641,0.6641629,9.519663
1751411947791,193010897,-12.9627695,-12.9630785,-8.34333
1751411947808,193027564,-6.9246783,-3.7710624,9.760048
1751411947825,193044231,-7.8226585,5.8276176,1.2853861
1751411947841,193060898,-12.300813,5.262762,-2.7185292
