timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1751411882767,127988304,-0.09787604,0.05292038,0.0021562576
1751411882784,128004971,-0.1501426,0.089598075,0.008068085
1751411882800,128021638,-0.13921772,0.06864932,0.01516819
1751411882817,128038305,-0.08130524,0.02598718,-4.5776367E-05
1751411882834,128054972,-0.077195846,-0.019468872,0.0068044662
1751411882850,128071639,0.0064755613,-0.049031813,-0.043959618
1751411882867,128088306,0.009921069,-0.018728485,-0.0506258
1751411882884,128104973,-0.05107489,0.028076692,-0.028286934
1751411882900,128121640,0.0036437083,0.049916923,0.028983116
1751411882917,128138307,-0.050048854,0.06553243,0.0014734268
1751411882934,128154974,0.03127108,0.03372531,0.027169228
1751411882950,128171641,-0.027207617,0.04763944,0.01910305
1751411882967,128188308,-0.033416864,0.03544893,-0.0032835007
1751411882984,128204975,-0.01445665,0.014792646,-0.017210007
1751411883000,128221642,-0.024850171,-0.0073026153,0.01925087
1751411883017,128238309,-0.060428906,0.05959582,0.03808403
1751411883034,128254976,-0.11852657,0.0800087,0.017495155
1751411883050,128271643,-0.15784714,0.14306751,0.040000916
1751411883067,128288310,-0.08989557,0.10749498,0.03269005
1751411883084,128304977,-0.06756584,0.025026187,-0.027331352
1751411883100,128321644,-0.100926325,0.051596735,-0.07330608
1751411883117,128338311,-0.10990931,0.123520635,-0.092206955
1751411883134,128354978,0.25439417,0.035420097,-0.052926064
1751411883150,128371645,-0.37103194,0.19430327,0.045654297
1751411883167,128388312,-0.033616293,-0.023004623,0.23066616
1751411883184,128404979,0.27754605,-0.13293913,0.027885437
1751411883200,128421646,-0.025659567,-0.09087121,-0.0062093735
1751411883217,128438313,0.14654028,0.01136161,-0.10927868
1751411883234,128454980,0.4679226,-0.057579953,-0.09470749
1751411883250,128471647,0.6548243,-0.07646769,-0.10758209
1751411883267,128488314,0.5359814,-0.083736785,-0.0346241
1751411883284,128504981,0.8729907,-0.02971549,0.1898632
1751411883300,128521648,1.1245236,0.15788731,0.4994688
1751411883317,128538315,1.3752923,0.32622263,0.7014952
1751411883334,128554982,1.3144137,0.58295363,0.9261942
1751411883350,128571649,1.265806,0.9256949,1.5534172
1751411883367,128588316,1.3648719,0.7533234,2.2743998
1751411883384,128604983,2.1761074,0.44219178,2.410841
1751411883400,128621650,2.485886,0.31344026,2.2986927
1751411883417,128638317,2.6279535,-0.08238911,2.2567587
1751411883434,128654984,2.9946856,-0.4694768,1.9545946
1751411883450,128671651,1.4395096,-0.9446418,1.6072378
1751411883467,128688318,0.6203734,-1.6525118,1.2776241
1751411883484,128704985,0.74482477,-2.8737438,0.45862198
1751411883500,128721652,0.22456448,-1.550526,0.6198263
1751411883517,128738319,0.93666214,-1.10897,0.038503647
1751411883534,128754986,2.7064292,-1.1268013,-1.3069267
1751411883550,128771653,3.5760944,1.5625856,-2.8281493
1751411883567,128788320,4.3567123,1.165558,-4.417858
1751411883584,128804987,4.590458,1.2574322,-4.8261013
1751411883600,128821654,5.587491,0.59720236,-4.8286386
1751411883617,128838321,5.595985,0.28005844,-5.0095067
1751411883634,128854988,5.172362,0.6911905,-4.1039963
1751411883650,128871655,4.4208894,1.2542329,-3.2574148
1751411883667,128888322,3.6456788,1.47651,-2.2683368
1751411883684,128904989,3.08743,1.6045381,-1.2416201
1751411883700,128921656,2.1461105,1.848721,-0.17753029
1751411883717,128938323,0.90138394,2.2402208,0.81392
1751411883734,128954990,-0.30905247,2.1333516,1.5505419
1751411883750,128971657,-1.2144786,1.9737868,2.168171
1751411883767,128988324,-2.3690119,1.803379,2.5112028
1751411883784,129004991,-3.2262266,1.0494941,2.3080072
1751411883800,129021658,-3.8798738,0.07442624,1.7913799
1751411883817,129038325,-4.780466,-0.7884601,1.0979834
1751411883834,129054992,-5.4125533,-0.989801,0.9330511
1751411883850,129071659,-6.501716,-1.4718192,1.0586271
1751411883867,129088326,-8.114013,-1.2135679,0.9544611
1751411883884,129104993,-9.5006895,-1.4051425,-1.2987385
1751411883900,129121660,-10.586846,-1.9942837,-3.9107485
1751411883917,129138327,-11.706947,-2.2852156,-5.149201
1751411883934,129154994,-10.783118,-2.0874634,-4.5467653
1751411883950,129171661,-8.907285,-1.715386,-3.1950412
1751411883967,129188328,-1.4210453,0.45820916,2.0669184
1751411883984,129204995,15.2071085,3.8206773,10.561474
1751411884000,129221662,-3.1601224,1.3859423,-4.2597547
1751411884017,129238329,-5.47697,-0.967177,-0.0657177
1751411884034,129254996,-3.5406427,-3.3478713,1.6513662
1751411884050,129271663,1.6488842,-1.8074754,2.645154
