timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1749911869290,399405886,-0.006545018,0.007992935,0.04031372
1749911869307,399422553,-0.012792205,0.029620497,0.021553993
1749911869323,399439220,0.029523827,0.026231593,0.03944111
1749911869340,399455887,0.012377142,0.03138446,0.038319588
1749911869357,399472554,0.019549783,0.024758196,0.023544312
1749911869373,399489221,0.018855553,0.034206312,-0.0071840286
1749911869390,399505888,0.011914917,0.0277317,-0.018036842
1749911869407,399522555,0.00086913013,0.005717573,-0.0412035
1749911869423,399539222,-0.0040430143,0.06571784,-0.014701843
1749911869440,399555889,0.026961474,0.07419423,0.08785343
1749911869457,399572556,0.017094607,0.061826255,0.12682343
1749911869473,399589223,0.036260396,0.064512655,0.119846344
1749911869490,399605890,0.07604492,0.025738299,0.08672047
1749911869507,399622557,0.07305923,0.012911226,0.032538414
1749911869523,399639224,0.09894125,0.017691944,-0.021911621
1749911869540,399655891,0.11647875,-0.01749123,-0.044878006
1749911869557,399672558,0.15770449,-0.07905575,-0.023544312
1749911869573,399689225,0.122019075,-0.08283625,0.027106285
1749911869590,399705892,0.113211885,-0.06498304,0.034324646
1749911869607,399722559,0.06572164,-0.031874847,0.030053139
1749911869623,399739226,0.005676447,-0.016682783,0.017433167
1749911869640,399755893,-0.039970264,-0.0101063615,0.041490555
1749911869657,399772560,-0.047972027,0.009148385,0.06940079
1749911869673,399789227,-0.0450154,-0.0052352324,0.056433678
1749911869690,399805894,-0.07392546,-0.008481758,0.03230667
1749911869707,399822561,-0.0815306,-0.029391395,0.015399933
1749911869723,399839228,-0.047347084,-0.025964271,-0.01211071
1749911869740,399855895,-0.029315066,-0.055393662,-0.010308266
1749911869757,399872562,-0.040500212,-0.047345184,-0.004094124
1749911869773,399889229,-0.033280857,-0.04518996,-0.0071640015
1749911869790,399905896,-0.028407715,-0.03848122,0.02494526
1749911869807,399922563,-0.019734293,0.0049984204,0.030189514
1749911869823,399939230,-0.01485266,0.0134479925,0.025689125
1749911869840,399955897,-0.0364477,0.020305593,0.012242317
1749911869857,399972564,-0.04256212,0.03769937,0.011469841
