timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1750940533121,114471525,0.03361663,-0.109440885,-0.019584656
1750940533121,114471525,0.03361663,-0.109440885,-0.019584656
1750940533138,114488192,-0.07846062,-0.071556665,-0.06708813
1750940533138,114488192,-0.07846062,-0.071556665,-0.06708813
1750940533154,114504859,-0.18100671,0.04722091,-0.06963158
1750940533154,114504859,-0.18100671,0.04722091,-0.06963158
1750940533171,114521526,-0.274131,0.11430609,-0.0894804
1750940533171,114521526,-0.274131,0.11430609,-0.0894804
1750940533188,114538193,-0.068516664,0.082381286,-0.12858486
1750940533188,114538193,-0.068516664,0.082381286,-0.12858486
1750940533204,114554860,0.13318896,0.01951961,-0.11744213
1750940533204,114554860,0.13318896,0.01951961,-0.11744213
1750940533221,114571527,0.22278744,0.019388743,-0.09261036
1750940533221,114571527,0.22278744,0.019388743,-0.09261036
1750940533238,114588194,0.31468242,-0.07539304,-0.05796051
1750940533238,114588194,0.31468242,-0.07539304,-0.05796051
1750940533254,114604861,0.0682579,-0.05457125,-0.11163521
1750940533254,114604861,0.0682579,-0.05457125,-0.11163521
1750940533271,114621528,0.1594988,-0.09436795,0.08443737
1750940533271,114621528,0.1594988,-0.09436795,0.08443737
1750940533288,114638195,0.33153397,-0.14242235,0.2429409
1750940533288,114638195,0.33153397,-0.14242235,0.2429409
1750940533304,114654862,0.26120016,-0.07247788,0.18584919
1750940533304,114654862,0.26120016,-0.07247788,0.18584919
1750940533321,114671529,0.23831336,0.1321317,0.10113716
1750940533321,114671529,0.23831336,0.1321317,0.10113716
1750940533338,114688196,0.51446474,0.33742735,0.076690674
1750940533338,114688196,0.51446474,0.33742735,0.076690674
1750940533354,114704863,0.3844589,0.3006029,-0.34824848
1750940533354,114704863,0.3844589,0.3006029,-0.34824848
1750940533371,114721530,0.3660829,0.18841718,-0.7651253
1750940533371,114721530,0.3660829,0.18841718,-0.7651253
1750940533388,114738197,0.96270674,0.3661415,-0.6230116
1750940533388,114738197,0.96270674,0.3661415,-0.6230116
1750940533404,114754864,2.0892253,0.6851193,0.17641163
1750940533404,114754864,2.0892253,0.6851193,0.17641163
1750940533421,114771531,2.5036123,1.115903,0.81573296
1750940533421,114771531,2.5036123,1.115903,0.81573296
1750940533438,114788198,2.3502204,1.398346,1.3924131
1750940533438,114788198,2.3502204,1.398346,1.3924131
1750940533454,114804865,2.3516314,1.9332641,2.3786097
1750940533454,114804865,2.3516314,1.9332641,2.3786097
1750940533471,114821532,3.4447546,2.4735746,3.0751343
1750940533471,114821532,3.4447546,2.4735746,3.0751343
1750940533488,114838199,2.3492742,1.301804,2.47023
1750940533488,114838199,2.3492742,1.301804,2.47023
1750940533504,114854866,2.1518438,0.88025147,2.3299818
1750940533504,114854866,2.1518438,0.88025147,2.3299818
1750940533521,114871533,1.7254912,0.11340757,2.0314732
1750940533521,114871533,1.7254912,0.11340757,2.0314732
1750940533538,114888200,2.2726119,-1.4282584,2.5217505
1750940533538,114888200,2.2726119,-1.4282584,2.5217505
1750940533554,114904867,3.417589,-1.3655223,0.97867393
1750940533554,114904867,3.417589,-1.3655223,0.97867393
1750940533571,114921534,4.2660832,0.64813393,0.04966736
1750940533571,114921534,4.2660832,0.64813393,0.04966736
1750940533588,114938201,3.9151642,2.6741912,-1.3019247
1750940533588,114938201,3.9151642,2.6741912,-1.3019247
1750940533604,114954868,4.7967954,2.563968,-2.1626039
1750940533604,114954868,4.7967954,2.563968,-2.1626039
1750940533621,114971535,6.057744,2.6210485,-3.5982685
1750940533621,114971535,6.057744,2.6210485,-3.5982685
1750940533638,114988202,5.0201015,3.364788,-3.6822963
1750940533638,114988202,5.0201015,3.364788,-3.6822963
1750940533654,115004869,4.5660663,3.9604735,-3.3734837
1750940533654,115004869,4.5660663,3.9604735,-3.3734837
1750940533671,115021536,4.7547784,4.1203613,-3.1624308
1750940533671,115021536,4.7547784,4.1203613,-3.1624308
1750940533688,115038203,4.616554,4.1399846,-2.6257486
1750940533688,115038203,4.616554,4.1399846,-2.6257486
1750940533704,115054870,4.2665906,4.2868114,-1.7522001
1750940533704,115054870,4.2665906,4.2868114,-1.7522001
1750940533721,115071537,3.7006419,4.3275785,-0.63784885
1750940533721,115071537,3.7006419,4.3275785,-0.63784885
1750940533738,115088204,2.9914725,4.211087,0.61928177
1750940533738,115088204,2.9914725,4.211087,0.61928177
1750940533754,115104871,2.4519403,3.5736008,2.0041838
1750940533754,115104871,2.4519403,3.5736008,2.0041838
1750940533771,115121538,1.4984487,2.5179381,3.088395
1750940533771,115121538,1.4984487,2.5179381,3.088395
1750940533788,115138205,-0.07974987,1.7603316,3.7228985
1750940533788,115138205,-0.07974987,1.7603316,3.7228985
1750940533804,115154872,-1.166982,0.5530877,4.0899734
1750940533804,115154872,-1.166982,0.5530877,4.0899734
1750940533821,115171539,-2.52485,-1.0422921,3.6059465
1750940533821,115171539,-2.52485,-1.0422921,3.6059465
1750940533838,115188206,-3.2365656,-2.4421628,3.161149
1750940533838,115188206,-3.2365656,-2.4421628,3.161149
1750940533854,115204873,-5.4213686,-4.698727,1.2307348
1750940533854,115204873,-5.4213686,-4.698727,1.2307348
1750940533871,115221540,-6.36342,-5.7240787,-0.6785612
1750940533871,115221540,-6.36342,-5.7240787,-0.6785612
1750940533888,115238207,-6.6977444,-3.8857017,-1.2947378
1750940533888,115238207,-6.6977444,-3.8857017,-1.2947378
1750940533904,115254874,-7.097941,-2.7253766,-2.6019516
1750940533904,115254874,-7.097941,-2.7253766,-2.6019516
1750940533921,115271541,-8.556699,-3.867032,-5.6183243
1750940533921,115271541,-8.556699,-3.867032,-5.6183243
1750940533938,115288208,-8.865478,-5.550353,-7.3445406
1750940533938,115288208,-8.865478,-5.550353,-7.3445406
1750940533954,115304875,-8.628804,-6.250942,-8.529453
1750940533954,115304875,-8.628804,-6.250942,-8.529453
1750940533971,115321542,-8.878389,-6.7756476,-9.527526
1750940533971,115321542,-8.878389,-6.7756476,-9.527526
1750940533988,115338209,-9.233366,-7.055047,-7.065489
