timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1746705267465,662322487,0.1712876,0.15685469,1.3408575
1746705267482,662339154,0.43558753,0.15077502,1.588625
1746705267498,662355821,-0.0832664,-0.08330082,2.1713228
1746705267515,662372488,-0.07361243,0.021163994,2.1722097
1746705267532,662389155,-0.025615478,-0.044493385,2.6203022
1746705267548,662405822,-0.14300515,-0.04608256,2.4119196
1746705267565,662422489,-0.041533846,-0.13778009,2.7969494
1746705267582,662439156,0.005301951,-0.0146780955,2.5186958
1746705267598,662455823,-0.38405696,-0.06544728,1.936202
1746705267615,662472490,0.144846,0.08237391,1.9952383
1746705267632,662489157,-0.23187725,-0.03414384,1.8563433
1746705267648,662505824,-0.18832263,0.22080532,1.3908033
1746705267665,662522491,0.057208586,-0.14653085,0.95520306
1746705267682,662539158,-0.06778589,-0.14342022,0.82550526
1746705267698,662555825,-0.30432922,-0.27114737,0.71936035
1746705267715,662572492,-0.12963393,-0.41712883,0.7587013
1746705267732,662589159,-0.14315759,-0.42733577,0.72822094
1746705267748,662605826,-0.15413944,-0.40241563,0.6783781
1746705267765,662622493,-0.14314328,-0.44451183,0.72297955
1746705267782,662639160,-0.11323994,-0.3178388,0.80701447
1746705267798,662655827,-0.087479174,-0.25122967,0.8470278
1746705267815,662672494,0.059050336,-0.22047877,1.1230011
1746705267832,662689161,0.29208294,-0.46107817,1.7712746
1746705267848,662705828,-0.175362,-0.06449444,1.6243696
1746705267865,662722495,-0.44268417,-0.24966778,1.647089
1746705267882,662739162,0.06502707,-0.30027714,1.3496943
1746705267898,662755829,-0.06930287,-0.34285748,1.3407154
1746705267915,662772496,-0.06344862,-0.052144457,1.1737185
1746705267932,662789163,-0.12915652,0.038954955,0.9948654
1746705267948,662805830,-0.073648416,0.0044914926,0.7394209
1746705267965,662822497,-0.003768652,0.13762721,0.3741293
1746705267982,662839164,0.20332415,0.32631192,0.103284836
1746705267998,662855831,0.30557036,0.34055796,-0.0861454
1746705268015,662872498,0.40996143,0.252208,-0.52575684
1746705268032,662889165,-0.09359694,0.24523796,-0.8668661
1746705268048,662905832,0.39093757,0.41837367,-1.0218935
1746705268065,662922499,-0.014081093,0.45792976,-0.9894495
1746705268082,662939166,-0.02703568,0.6896594,-1.3814087
1746705268098,662955833,0.2296837,0.5553611,-1.2636194
1746705268115,662972500,0.32060832,0.7550869,-1.1836357
1746705268132,662989167,0.03741383,0.67839646,-1.1440172
1746705268148,663005834,-0.03909845,0.6404623,-0.98597527
1746705268165,663022501,0.2675193,0.49637845,-1.4411535
1746705268182,663039168,0.26616168,0.29298133,-1.9518514
1746705268198,663055835,0.3359129,0.2580057,-1.6325779
1746705268215,663072502,0.08205183,0.16184841,-1.8915691
1746705268232,663089169,0.25408572,0.24784547,-1.5533714
1746705268248,663105836,-0.1724778,-0.028619716,-1.5639668
1746705268265,663122503,-0.2281247,0.13003045,-1.5465822
1746705268282,663139170,-0.2555294,0.0053607346,-1.6457567
1746705268298,663155837,-0.18783112,-0.0053924737,-1.7268162
1746705268315,663172504,-0.051783256,-0.20974813,-1.6438684
1746705268332,663189171,0.01838014,-0.55807567,-1.387003
1746705268348,663205838,0.14266519,-0.53846484,-1.4064331
1746705268365,663222505,0.021249823,-0.7614304,-1.326498
1746705268382,663239172,0.07196849,-1.014145,-1.3960648
1746705268398,663255839,-0.01178405,-0.8231987,-1.584837
1746705268415,663272506,0.100102514,-0.75020516,-1.567296
1746705268432,663289173,0.13229777,-0.93905145,-1.2347031
1746705268448,663305840,-0.13109995,-1.1422501,-1.0077105
1746705268465,663322507,-0.42995444,-1.2491114,-0.91011906
1746705268482,663339174,-0.27532774,-1.2903633,-0.6168871
1746705268498,663355841,-0.0909615,-1.3119777,-0.35686588
1746705268515,663372508,-0.2881015,-1.4238671,-0.48519802
1746705268532,663389175,-0.30343246,-1.462516,-0.64607716
1746705268548,663405842,-0.10812305,-1.3185718,-0.62284374
1746705268565,663422509,-0.1256905,-1.1946377,-0.30715466
1746705268582,663439176,0.08514659,-1.0472603,0.10797691
1746705268598,663455843,0.12902196,-0.79120725,0.3903637
1746705268615,663472510,-0.068256386,-0.7823454,0.3227911
1746705268632,663489177,-0.11114606,-1.0526707,0.18358994
1746705268648,663505844,-0.055530675,-1.1092792,-0.09359074
