timestamp_ms,timestamp_μs,freeAcceleration_m/s²_x,freeAcceleration_m/s²_y,freeAcceleration_m/s²_z
1746709034164,118663279,0.28670922,-0.43263793,0.104338646
1746709034181,118679946,-0.16541411,-0.19500165,-0.105626106
1746709034197,118696613,-0.8254856,0.13029821,-0.40583515
1746709034214,118713280,-0.5781985,0.07675345,-0.003394127
1746709034231,118729947,-0.78378105,0.82846934,-0.22581387
1746709034247,118746614,-1.0455798,1.9248868,-0.5508108
1746709034264,118763281,-0.024414767,0.6599399,0.39449692
1746709034281,118779948,0.8501026,-0.6904181,0.829689
1746709034297,118796615,0.85279924,-0.59441483,0.5017271
1746709034314,118813282,0.6767483,-0.39278623,0.39173794
1746709034331,118829949,-0.29387417,0.1721879,-0.23936272
1746709034347,118846616,-0.78325903,0.2630222,-1.2620792
1746709034364,118863283,0.3055144,-0.5360976,-0.8436241
1746709034381,118879950,-0.62299484,-0.33675042,-0.20780277
1746709034397,118896617,-1.4189249,0.33764315,-0.95655155
1746709034414,118913284,-0.6005519,-0.112547934,-0.030134201
1746709034431,118929951,-0.68941665,-0.07989873,0.22205448
1746709034447,118946618,-0.58843607,-0.03478197,0.25500107
1746709034464,118963285,-0.19755092,-0.34752554,0.013097763
1746709034481,118979952,-0.22380659,-0.2687408,-0.4397173
1746709034497,118996619,0.041458413,-0.24419416,-0.34340572
1746709034514,119013286,0.15560938,-0.12501594,-0.034894943
1746709034531,119029953,0.2108629,0.0693174,0.06064701
1746709034547,119046620,-0.0046585687,0.40778866,-0.133605
1746709034564,119063287,0.3251186,0.33393887,-0.15814114
1746709034581,119079954,0.4657249,0.08401539,-0.2754755
1746709034597,119096621,0.25409624,0.056325264,-0.2507496
1746709034614,119113288,0.34428886,0.09605872,0.06063652
1746709034631,119129955,0.7780469,-0.21396403,0.43634415
1746709034647,119146622,0.6384873,-0.19054659,0.34119034
1746709034664,119163289,0.3804433,-0.06186302,0.2611704
1746709034681,119179956,0.37385526,0.02170266,0.48344994
1746709034697,119196623,0.10006658,0.0045433477,0.35178852
1746709034714,119213290,-0.009276961,-0.022675613,0.15034771
1746709034731,119229957,0.06888697,-0.30600423,0.2426691
1746709034747,119246624,-0.21785763,-0.22898366,0.32259083
1746709034764,119263291,-0.3678392,-0.2730146,0.3641138
1746709034781,119279958,-0.15629205,-0.578342,0.24692822
1746709034797,119296625,-0.1785854,-0.65739673,-0.03938675
1746709034814,119313292,-0.17796327,-0.6024434,-0.109202385
1746709034831,119329959,-0.147467,-0.59250426,-0.117910385
1746709034847,119346626,-0.15497231,-0.6692365,-0.35038185
1746709034864,119363293,-0.58052695,-0.4322269,-0.628376
1746709034881,119379960,-0.4556564,-0.41383246,-0.86787415
1746709034897,119396627,-0.13228874,-0.567381,-0.9892454
1746709034914,119413294,-0.033212613,-0.43063483,-1.1485062
1746709034931,119429961,-0.0725457,-0.47957397,-1.2128601
1746709034947,119446628,-0.04399739,-0.35630056,-0.9000015
1746709034964,119463295,-0.097514056,-0.20762755,-0.9684391
1746709034981,119479962,-0.7331484,-0.065868825,-1.5653915
1746709034997,119496629,-0.96452534,0.19023529,-1.1650105
1746709035014,119513296,-0.6503049,0.34330854,-0.957057
1746709035031,119529963,-0.55437404,0.22272122,-0.9359131
1746709035047,119546630,-0.8130714,0.43499774,-0.5298357
1746709035064,119563297,-0.8850979,0.3316127,-0.5207844
1746709035081,119579964,-1.0436034,0.33464268,-0.45575428
1746709035097,119596631,-1.1220518,0.35274726,-0.23851871
1746709035114,119613298,-0.80094045,0.25805655,-0.3441553
1746709035131,119629965,-0.7148088,0.012455902,-0.58740616
1746709035147,119646632,-0.4855239,0.022717103,-0.37072086
1746709035164,119663299,-0.28383702,0.027498575,-0.37336445
1746709035181,119679966,-0.3473436,0.0505132,-0.33174992
1746709035197,119696633,-0.23360935,0.06942019,-0.24819088
1746709035214,119713300,-0.17706802,0.09450589,-0.36792946
1746709035231,119729967,-0.23779024,0.11853763,-0.38180256
1746709035247,119746634,-0.16054463,0.016048802,-0.49757385
1746709035264,119763301,0.015776075,0.011992197,-0.37443542
1746709035281,119779968,-0.18508092,-0.06271458,-0.41933155
1746709035297,119796635,-0.14262342,-0.15605496,-0.30387497
1746709035314,119813302,-0.33038223,-0.14835994,-0.2677164
1746709035331,119829969,-0.6388939,-0.013779965,-0.48238087
1746709035347,119846636,-0.53484714,0.10655368,-0.2990551
1746709035364,119863303,-0.55517924,0.28080526,-0.5079737
1746709035381,119879970,-0.5490921,0.31258786,-0.45013142
1746709035397,119896637,-0.5873933,0.21920477,-0.37856102
1746709035414,119913304,-0.4288932,0.12647486,-0.48286724
1746709035431,119929971,-0.23070963,0.04627629,-0.5494156
1746709035447,119946638,-0.14263307,0.09468942,-0.40150547
1746709035464,119963305,-0.16798446,-0.06031475,-0.7725487
1746709035481,119979972,0.05894897,-0.092841916,-0.4522562
1746709035497,119996639,0.16249451,-0.1474187,-0.65859604
1746709035514,120013306,-0.13943246,0.009968566,-0.49020863
1746709035531,120029973,-0.03495659,-0.21895567,-0.5632324
1746709035547,120046640,-0.22166373,-0.12464128,-0.41991138
1746709035564,120063307,-0.12517005,-0.2763209,-0.5009031
1746709035581,120079974,-0.2073362,-0.17013142,-0.44401836
1746709035597,120096641,0.04056492,-0.15728618,-0.43157673
1746709035614,120113308,0.09049847,-0.17493734,-0.3638773
1746709035631,120129975,-0.11414734,-0.047633182,-0.45777225
1746709035647,120146642,-0.033648312,-0.017719325,-0.43904018
1746709035664,120163309,-0.09371239,0.12611473,-0.35721207
1746709035681,120179976,-0.16726609,0.03183573,-0.2309637
1746709035697,120196643,-0.1636444,0.056794643,-0.15468693
1746709035714,120213310,-0.03479918,0.07227235,-0.2597685
1746709035731,120229977,-0.19160905,0.16740696,-0.28002834
1746709035747,120246644,0.052337963,0.060059607,-0.20792484
1746709035764,120263311,0.15766749,0.13079162,-0.19694328
1746709035781,120279978,-0.048984148,0.2660821,-0.3170185
1746709035797,120296645,-0.124304384,0.1762726,-0.5800371
1746709035814,120313312,0.020750832,0.1678057,-0.51769924
1746709035831,120329979,0.30271828,0.04698488,-0.3230524
1746709035847,120346646,0.26678738,0.12882583,-0.022821426
1746709035864,120363313,0.100130394,0.068506494,0.0029850006
1746709035881,120379980,0.18769802,-0.06045623,-0.072380066
1746709035897,120396647,0.19349322,-0.034042478,-0.25944233
1746709035914,120413314,0.0788238,-0.07433214,-0.12528706
